threads8,4.45767e-07,4.56439e-07,4.68268e-07,4.8362e-07,4.96128e-07,5.00733e-07,5.08783e-07,5.13449e-07,5.2434e-07,5.32007e-07,5.38146e-07,5.43175e-07,5.47269e-07,5.56158e-07,5.61523e-07,5.7152e-07,5.78076e-07,5.82643e-07,5.90641e-07,5.98706e-07,6.04028e-07,6.11246e-07,6.2302e-07,6.32663e-07,6.43721e-07,6.49963e-07,6.71647e-07,6.8413e-07,6.98638e-07,7.00789e-07,7.12843e-07,7.19042e-07,7.30577e-07,7.40864e-07,7.56049e-07,7.57657e-07,7.67136e-07,7.7132e-07,7.80813e-07,7.93361e-07,7.98986e-07,8.1272e-07,8.23768e-07,8.24859e-07,8.40294e-07,8.40832e-07,8.56858e-07,8.5814e-07,8.77358e-07,8.81891e-07,8.9895e-07,9.05085e-07,9.17638e-07,9.29496e-07,9.39169e-07,9.56753e-07,9.74009e-07,9.80756e-07,9.84283e-07,1.00938e-06,1.00723e-06,1.01052e-06,1.03523e-06,1.02733e-06,1.04968e-06,1.06465e-06,1.05884e-06,1.08623e-06,1.09291e-06,1.09438e-06,1.09914e-06,1.13389e-06,1.10955e-06,1.13211e-06,1.14421e-06,1.17836e-06,1.18167e-06,1.17085e-06,1.19116e-06,1.19778e-06,1.19773e-06,1.20331e-06,1.2148e-06,1.22196e-06,1.2417e-06,1.24345e-06,1.26987e-06,1.2835e-06,1.29984e-06,1.29664e-06,1.30806e-06,1.30977e-06,1.32745e-06,1.31609e-06,1.34026e-06,1.34245e-06,1.32298e-06,1.34095e-06,1.3365e-06,1.35719e-06,
fastflow8,4.43835e-07,4.56468e-07,4.71846e-07,4.81724e-07,4.99251e-07,5.05635e-07,5.14157e-07,5.23042e-07,5.30874e-07,5.3888e-07,5.47552e-07,5.53104e-07,5.67969e-07,5.74195e-07,5.77316e-07,5.849e-07,5.99475e-07,5.9889e-07,6.08284e-07,6.13704e-07,6.20267e-07,6.31356e-07,6.31283e-07,6.44881e-07,6.43924e-07,6.52817e-07,6.60885e-07,6.67398e-07,6.74714e-07,6.86296e-07,7.01698e-07,7.0368e-07,7.12371e-07,7.17981e-07,7.20688e-07,7.30079e-07,7.35783e-07,7.56457e-07,7.56256e-07,7.6545e-07,7.7139e-07,7.84928e-07,7.91673e-07,7.93694e-07,7.9965e-07,8.03476e-07,8.12517e-07,8.13637e-07,8.18461e-07,8.29643e-07,8.34655e-07,8.44538e-07,8.55408e-07,8.72054e-07,8.78438e-07,8.77009e-07,8.94507e-07,9.00549e-07,9.01418e-07,9.06612e-07,9.50257e-07,9.51903e-07,9.6762e-07,9.67772e-07,1.00203e-06,9.92883e-07,1.03042e-06,1.03553e-06,1.03929e-06,1.05995e-06,1.04845e-06,1.0622e-06,1.06143e-06,1.09292e-06,1.08468e-06,1.08675e-06,1.10355e-06,1.12938e-06,1.16676e-06,1.15432e-06,1.15768e-06,1.16937e-06,1.16055e-06,1.16915e-06,1.24033e-06,1.22519e-06,1.20662e-06,1.20461e-06,1.20572e-06,1.1976e-06,1.21985e-06,1.22705e-06,1.22232e-06,1.2702e-06,1.28958e-06,1.30993e-06,1.32186e-06,1.35553e-06,1.36141e-06,1.43016e-06,
threads10,4.48975e-07,4.53258e-07,4.72479e-07,4.80463e-07,4.88927e-07,5.00514e-07,5.07108e-07,5.21308e-07,5.36181e-07,5.40217e-07,5.53446e-07,5.69122e-07,5.74398e-07,5.80123e-07,5.88643e-07,5.95093e-07,6.05966e-07,6.25338e-07,6.26115e-07,6.35905e-07,6.42182e-07,6.44659e-07,6.66334e-07,6.6535e-07,6.79134e-07,6.81005e-07,6.95524e-07,7.01714e-07,7.16625e-07,7.37143e-07,7.60095e-07,7.69754e-07,7.93502e-07,8.10353e-07,8.31925e-07,8.29451e-07,8.47492e-07,8.60891e-07,8.63651e-07,8.93088e-07,8.90043e-07,9.0214e-07,9.0194e-07,9.21018e-07,9.08344e-07,9.19743e-07,9.27095e-07,9.28943e-07,9.38952e-07,9.672e-07,9.63361e-07,9.65594e-07,9.86619e-07,9.84679e-07,9.90089e-07,1.00513e-06,1.03194e-06,1.03911e-06,1.05119e-06,1.0583e-06,1.05834e-06,1.06229e-06,1.0966e-06,1.10316e-06,1.11085e-06,1.11118e-06,1.13173e-06,1.13403e-06,1.14487e-06,1.15641e-06,1.17306e-06,1.18739e-06,1.19583e-06,1.21134e-06,1.22044e-06,1.24422e-06,1.25738e-06,1.27062e-06,1.29193e-06,1.29393e-06,1.30415e-06,1.3191e-06,1.32579e-06,1.34829e-06,1.35672e-06,1.36839e-06,1.38449e-06,1.40359e-06,1.40412e-06,1.43081e-06,1.47031e-06,1.49181e-06,1.50441e-06,1.51816e-06,1.53549e-06,1.56197e-06,1.59724e-06,1.61168e-06,1.65102e-06,1.64143e-06,
fastflow10,4.45927e-07,4.55947e-07,4.70131e-07,4.82447e-07,4.99177e-07,5.13004e-07,5.18607e-07,5.39557e-07,5.42221e-07,5.51722e-07,5.65628e-07,5.81115e-07,5.90041e-07,5.94642e-07,6.03707e-07,6.13715e-07,6.22204e-07,6.43613e-07,6.5279e-07,6.67427e-07,6.7278e-07,6.78555e-07,6.84489e-07,6.96849e-07,7.11594e-07,7.09799e-07,7.19281e-07,7.28932e-07,7.32162e-07,7.41568e-07,7.47571e-07,7.50576e-07,7.5696e-07,7.58005e-07,7.66915e-07,7.76768e-07,7.86327e-07,7.76194e-07,7.88388e-07,7.92049e-07,8.03853e-07,8.08093e-07,8.28617e-07,8.14933e-07,8.14481e-07,8.27804e-07,8.30848e-07,8.31255e-07,8.43967e-07,8.40344e-07,8.45925e-07,8.60384e-07,8.51752e-07,8.48479e-07,8.65466e-07,8.75185e-07,8.6539e-07,8.58851e-07,8.68813e-07,8.77546e-07,8.85885e-07,8.90663e-07,8.9264e-07,8.81932e-07,8.88176e-07,9.11569e-07,9.13138e-07,9.10153e-07,9.12229e-07,9.09389e-07,9.11503e-07,9.18148e-07,9.16165e-07,9.28103e-07,9.32628e-07,9.30471e-07,9.35969e-07,9.54358e-07,9.52753e-07,9.62858e-07,9.75209e-07,9.81848e-07,1.00058e-06,9.90997e-07,1.00121e-06,1.00292e-06,1.02281e-06,1.01366e-06,1.02053e-06,1.02239e-06,1.02594e-06,1.02202e-06,1.03263e-06,1.01776e-06,1.01912e-06,1.02384e-06,1.02893e-06,1.02466e-06,1.04418e-06,1.06229e-06,
threads12,4.43589e-07,4.53057e-07,4.64143e-07,4.76057e-07,4.8669e-07,4.97008e-07,5.05756e-07,5.12469e-07,5.21942e-07,5.35186e-07,5.41478e-07,5.45141e-07,5.65375e-07,5.72434e-07,5.8113e-07,5.94109e-07,6.07899e-07,6.10778e-07,6.23545e-07,6.2449e-07,6.29056e-07,6.39428e-07,6.43754e-07,6.46499e-07,6.54408e-07,6.6443e-07,6.67217e-07,6.7566e-07,6.87495e-07,7.08328e-07,6.9751e-07,7.00036e-07,7.1183e-07,7.11907e-07,7.20803e-07,7.21307e-07,7.27691e-07,7.36715e-07,7.35535e-07,7.39586e-07,7.47459e-07,7.56514e-07,7.57019e-07,7.7578e-07,7.847e-07,7.98261e-07,8.04009e-07,8.00938e-07,8.09428e-07,8.2674e-07,8.25518e-07,8.4007e-07,8.3948e-07,8.4115e-07,8.48316e-07,8.52084e-07,8.50499e-07,8.65245e-07,8.66774e-07,8.80164e-07,8.83557e-07,8.95847e-07,8.9808e-07,9.20536e-07,9.16873e-07,9.33379e-07,9.42813e-07,9.43558e-07,9.69613e-07,9.64475e-07,9.81184e-07,9.80046e-07,9.98579e-07,1.01649e-06,1.0305e-06,1.05917e-06,1.07392e-06,1.10524e-06,1.14299e-06,1.14843e-06,1.17767e-06,1.19152e-06,1.22285e-06,1.23718e-06,1.30162e-06,1.33814e-06,1.35503e-06,1.3925e-06,1.40093e-06,1.45661e-06,1.48404e-06,1.5084e-06,1.53219e-06,1.57258e-06,1.58357e-06,1.60236e-06,1.63415e-06,1.64745e-06,1.65826e-06,1.65165e-06,
fastflow12,4.45201e-07,4.56464e-07,4.63921e-07,4.69924e-07,4.81015e-07,4.91428e-07,5.03652e-07,5.14802e-07,5.24926e-07,5.34513e-07,5.43565e-07,5.53683e-07,5.65343e-07,5.88032e-07,5.99117e-07,6.07563e-07,6.10759e-07,6.15449e-07,6.22434e-07,6.32109e-07,6.36962e-07,6.46196e-07,6.53866e-07,6.74597e-07,6.78457e-07,7.03369e-07,7.03574e-07,7.0398e-07,7.16456e-07,7.25605e-07,7.25538e-07,7.36386e-07,7.46302e-07,7.46619e-07,7.56426e-07,7.6867e-07,7.71538e-07,7.85592e-07,8.01394e-07,8.10101e-07,8.16617e-07,8.20647e-07,8.3322e-07,8.50225e-07,8.46807e-07,8.69227e-07,8.75517e-07,8.72041e-07,8.85168e-07,8.96972e-07,9.03937e-07,9.23482e-07,9.36099e-07,9.24371e-07,9.45686e-07,9.43234e-07,9.659e-07,9.71624e-07,9.79043e-07,1.00068e-06,1.00322e-06,1.01396e-06,1.01612e-06,1.03464e-06,1.04767e-06,1.04978e-06,1.05576e-06,1.08059e-06,1.09112e-06,1.08896e-06,1.09629e-06,1.09834e-06,1.11401e-06,1.11724e-06,1.12125e-06,1.13024e-06,1.15118e-06,1.1672e-06,1.20515e-06,1.21399e-06,1.21239e-06,1.24135e-06,1.25943e-06,1.28352e-06,1.31749e-06,1.32838e-06,1.34353e-06,1.36538e-06,1.42217e-06,1.41857e-06,1.46117e-06,1.54854e-06,1.56956e-06,1.65393e-06,1.72018e-06,1.72395e-06,1.81117e-06,1.84781e-06,1.93399e-06,1.991e-06,
threads14,4.42852e-07,4.58682e-07,4.7194e-07,4.80086e-07,4.94791e-07,5.10097e-07,5.18096e-07,5.24827e-07,5.36506e-07,5.49552e-07,5.59417e-07,5.80227e-07,5.92414e-07,5.96334e-07,6.0189e-07,6.2281e-07,6.27178e-07,6.36239e-07,6.44503e-07,6.6682e-07,6.66482e-07,6.73792e-07,6.83406e-07,6.94821e-07,6.9985e-07,7.05835e-07,7.13994e-07,7.23442e-07,7.24432e-07,7.39311e-07,7.44121e-07,7.55283e-07,7.64429e-07,7.71757e-07,7.86717e-07,7.96063e-07,8.1362e-07,8.16553e-07,8.34992e-07,8.38413e-07,8.51702e-07,8.62923e-07,8.69157e-07,8.8653e-07,9.01991e-07,8.98159e-07,8.99213e-07,9.05324e-07,9.32929e-07,9.21797e-07,9.30989e-07,9.32229e-07,9.32882e-07,9.51269e-07,9.72885e-07,9.88604e-07,9.91784e-07,1.0102e-06,1.01618e-06,1.03209e-06,1.05524e-06,1.07503e-06,1.09033e-06,1.10426e-06,1.12614e-06,1.13646e-06,1.14388e-06,1.16441e-06,1.19953e-06,1.20017e-06,1.21122e-06,1.22446e-06,1.22581e-06,1.25156e-06,1.25782e-06,1.26023e-06,1.28042e-06,1.29232e-06,1.29885e-06,1.31649e-06,1.32935e-06,1.34137e-06,1.36145e-06,1.38361e-06,1.40246e-06,1.41915e-06,1.43124e-06,1.47331e-06,1.50169e-06,1.55305e-06,1.54655e-06,1.57268e-06,1.59367e-06,1.63762e-06,1.61595e-06,1.62232e-06,1.64184e-06,1.68236e-06,1.69598e-06,1.70895e-06,
fastflow14,4.45628e-07,4.56773e-07,4.65819e-07,4.77894e-07,4.85918e-07,4.94937e-07,5.06982e-07,5.16225e-07,5.26058e-07,5.30339e-07,5.41883e-07,5.48944e-07,5.66314e-07,5.74061e-07,5.91296e-07,6.0509e-07,6.10194e-07,6.18219e-07,6.28481e-07,6.35376e-07,6.43472e-07,6.53459e-07,6.64442e-07,6.70815e-07,6.7657e-07,6.86788e-07,6.94925e-07,6.99234e-07,7.12407e-07,7.16688e-07,7.35543e-07,7.41556e-07,7.51174e-07,7.59097e-07,7.71381e-07,7.7813e-07,7.89884e-07,7.92076e-07,7.962e-07,8.02443e-07,8.09301e-07,8.1443e-07,8.35623e-07,8.61674e-07,8.7191e-07,8.77054e-07,9.07774e-07,9.03872e-07,9.16474e-07,9.21318e-07,9.4271e-07,9.57315e-07,9.7175e-07,9.89352e-07,9.89451e-07,1.01337e-06,1.01641e-06,1.00435e-06,1.02969e-06,1.04171e-06,1.05633e-06,1.06095e-06,1.0786e-06,1.10578e-06,1.10664e-06,1.13953e-06,1.1409e-06,1.14641e-06,1.19057e-06,1.2037e-06,1.23427e-06,1.23293e-06,1.24915e-06,1.26765e-06,1.27641e-06,1.29633e-06,1.32623e-06,1.36527e-06,1.39077e-06,1.41864e-06,1.46623e-06,1.50051e-06,1.4982e-06,1.54953e-06,1.58877e-06,1.62153e-06,1.65838e-06,1.69062e-06,1.7384e-06,1.77968e-06,1.86841e-06,1.90442e-06,1.92083e-06,1.9749e-06,2.06389e-06,2.12857e-06,2.19087e-06,2.24551e-06,2.36033e-06,2.36584e-06,
threads16,4.45531e-07,4.59604e-07,4.63877e-07,4.74897e-07,4.84663e-07,4.91529e-07,5.04533e-07,5.09887e-07,5.15623e-07,5.26257e-07,5.3637e-07,5.40745e-07,5.51323e-07,5.5755e-07,5.62583e-07,5.74411e-07,5.85714e-07,5.94022e-07,6.03599e-07,6.09955e-07,6.1822e-07,6.22448e-07,6.33526e-07,6.41073e-07,6.59094e-07,6.56094e-07,6.67536e-07,6.72493e-07,6.75903e-07,6.8527e-07,7.22595e-07,7.14753e-07,7.15431e-07,7.21919e-07,7.29754e-07,7.48986e-07,7.54508e-07,7.63372e-07,7.71436e-07,7.76077e-07,7.85668e-07,8.01588e-07,8.14932e-07,8.18229e-07,8.26808e-07,8.33275e-07,8.48733e-07,8.61734e-07,8.7771e-07,9.06682e-07,9.08438e-07,9.12525e-07,9.30731e-07,9.47576e-07,9.51952e-07,9.63375e-07,9.71522e-07,9.75666e-07,9.85035e-07,1.004e-06,1.02054e-06,1.03946e-06,1.05798e-06,1.06735e-06,1.09587e-06,1.12123e-06,1.12392e-06,1.1357e-06,1.14825e-06,1.15838e-06,1.17371e-06,1.22283e-06,1.25272e-06,1.27348e-06,1.28725e-06,1.30154e-06,1.31938e-06,1.3428e-06,1.35035e-06,1.39509e-06,1.39533e-06,1.40393e-06,1.42834e-06,1.4293e-06,1.45951e-06,1.46979e-06,1.48137e-06,1.5084e-06,1.51605e-06,1.55807e-06,1.58263e-06,1.58784e-06,1.63495e-06,1.62549e-06,1.65193e-06,1.71225e-06,1.71357e-06,1.70964e-06,1.73243e-06,1.79855e-06,
fastflow16,4.46537e-07,4.58883e-07,4.64037e-07,4.7075e-07,4.82472e-07,4.94725e-07,5.0114e-07,5.11802e-07,5.23989e-07,5.34238e-07,5.39677e-07,5.52462e-07,5.57227e-07,5.66862e-07,5.70307e-07,5.75465e-07,5.82993e-07,5.92499e-07,5.97261e-07,6.06262e-07,6.12583e-07,6.25933e-07,6.36627e-07,6.39975e-07,6.53797e-07,6.56612e-07,6.7325e-07,6.83999e-07,6.94595e-07,7.01648e-07,7.11504e-07,7.21798e-07,7.33915e-07,7.64158e-07,7.63065e-07,7.82355e-07,7.85931e-07,7.92489e-07,8.0234e-07,8.12883e-07,8.18074e-07,8.38102e-07,8.40894e-07,8.41108e-07,8.54646e-07,8.72746e-07,8.79644e-07,8.99117e-07,9.0573e-07,9.26894e-07,9.30522e-07,9.41411e-07,9.59742e-07,9.78691e-07,9.8755e-07,9.99027e-07,1.01512e-06,1.01204e-06,1.03762e-06,1.04263e-06,1.05641e-06,1.0853e-06,1.09193e-06,1.10308e-06,1.11989e-06,1.1589e-06,1.15006e-06,1.17979e-06,1.18935e-06,1.21523e-06,1.22045e-06,1.25742e-06,1.2895e-06,1.29451e-06,1.31633e-06,1.33827e-06,1.37774e-06,1.40867e-06,1.42868e-06,1.49238e-06,1.50404e-06,1.54735e-06,1.63516e-06,1.673e-06,1.72276e-06,1.7377e-06,1.78198e-06,1.87785e-06,1.87817e-06,1.91227e-06,1.99622e-06,2.05962e-06,2.12982e-06,2.17209e-06,2.32779e-06,2.40644e-06,2.4029e-06,2.49826e-06,2.60746e-06,2.65446e-06,
threads18,4.4901e-07,4.55186e-07,4.64686e-07,4.73278e-07,4.87335e-07,4.96014e-07,5.10616e-07,5.16825e-07,5.24363e-07,5.35332e-07,5.40135e-07,5.52116e-07,5.62124e-07,5.78633e-07,5.8813e-07,5.95418e-07,6.03865e-07,6.16676e-07,6.33655e-07,6.312e-07,6.37017e-07,6.46105e-07,6.5897e-07,6.66422e-07,6.84069e-07,6.83209e-07,6.98709e-07,7.01773e-07,7.13708e-07,7.22166e-07,7.31778e-07,7.39711e-07,7.59497e-07,7.72565e-07,7.75079e-07,7.84929e-07,7.90692e-07,8.02586e-07,8.20038e-07,8.25455e-07,8.40082e-07,8.48483e-07,8.55827e-07,8.63548e-07,8.69903e-07,8.84138e-07,8.91589e-07,8.96364e-07,9.00842e-07,9.10686e-07,9.1062e-07,9.43053e-07,9.39468e-07,9.50082e-07,9.74615e-07,9.77407e-07,9.99777e-07,1.01383e-06,1.01988e-06,1.03575e-06,1.06121e-06,1.0641e-06,1.08296e-06,1.08352e-06,1.09143e-06,1.10877e-06,1.12644e-06,1.14917e-06,1.16884e-06,1.18679e-06,1.19054e-06,1.21863e-06,1.24892e-06,1.2678e-06,1.29823e-06,1.2778e-06,1.32964e-06,1.33526e-06,1.35863e-06,1.39127e-06,1.4114e-06,1.43787e-06,1.48483e-06,1.51742e-06,1.54123e-06,1.55527e-06,1.58511e-06,1.60736e-06,1.65897e-06,1.69629e-06,1.70224e-06,1.71597e-06,1.78572e-06,1.81637e-06,1.86574e-06,1.89091e-06,1.91597e-06,1.96192e-06,2.02277e-06,2.05292e-06,
fastflow18,4.48666e-07,4.60992e-07,4.71015e-07,4.84959e-07,4.92265e-07,4.96313e-07,5.03017e-07,5.102e-07,5.20374e-07,5.24171e-07,5.33592e-07,5.3881e-07,5.42782e-07,5.51672e-07,5.56439e-07,5.59658e-07,5.64119e-07,5.77679e-07,5.77111e-07,5.9087e-07,5.94094e-07,6.00332e-07,6.06063e-07,6.21658e-07,6.32972e-07,6.341e-07,6.49169e-07,6.57569e-07,6.73728e-07,6.77727e-07,6.90298e-07,7.10904e-07,7.23429e-07,7.23751e-07,7.28757e-07,7.45282e-07,7.47802e-07,7.67368e-07,7.72872e-07,7.94113e-07,8.097e-07,8.25435e-07,8.53142e-07,8.6176e-07,8.67652e-07,8.87888e-07,8.89354e-07,9.1607e-07,9.24493e-07,9.44476e-07,9.38207e-07,9.63645e-07,9.723e-07,9.89863e-07,9.79461e-07,1.00576e-06,1.00788e-06,1.01365e-06,1.03183e-06,1.04709e-06,1.04746e-06,1.05958e-06,1.06466e-06,1.09654e-06,1.09503e-06,1.12349e-06,1.15712e-06,1.13727e-06,1.1442e-06,1.16258e-06,1.16336e-06,1.18309e-06,1.19155e-06,1.19789e-06,1.23005e-06,1.22702e-06,1.25184e-06,1.24691e-06,1.26042e-06,1.28306e-06,1.29257e-06,1.30089e-06,1.31594e-06,1.32412e-06,1.34442e-06,1.34786e-06,1.36529e-06,1.37929e-06,1.39314e-06,1.45033e-06,1.46196e-06,1.43407e-06,1.45612e-06,1.44208e-06,1.46313e-06,1.52915e-06,1.50316e-06,1.51121e-06,1.553e-06,1.54849e-06,
threads20,4.46308e-07,4.53807e-07,4.70363e-07,4.7589e-07,4.87762e-07,4.95519e-07,5.06546e-07,5.20105e-07,5.25381e-07,5.33391e-07,5.44858e-07,5.6218e-07,5.69256e-07,5.78327e-07,5.85592e-07,5.90164e-07,6.05902e-07,6.26212e-07,6.24497e-07,6.31166e-07,6.38457e-07,6.47496e-07,6.57871e-07,6.63944e-07,6.6709e-07,6.82194e-07,6.87723e-07,6.97912e-07,7.0763e-07,7.31902e-07,7.26831e-07,7.29671e-07,7.49803e-07,7.52057e-07,7.65352e-07,7.78466e-07,7.85147e-07,7.86488e-07,8.06846e-07,8.19308e-07,8.36858e-07,8.40083e-07,8.59526e-07,8.60761e-07,8.78371e-07,8.79445e-07,9.12231e-07,9.16751e-07,9.25591e-07,9.41631e-07,9.40193e-07,9.65908e-07,9.81243e-07,9.97004e-07,1.02105e-06,1.02896e-06,1.04148e-06,1.05978e-06,1.06555e-06,1.10885e-06,1.10982e-06,1.13453e-06,1.15739e-06,1.17238e-06,1.18721e-06,1.19846e-06,1.21061e-06,1.22544e-06,1.24096e-06,1.25447e-06,1.27442e-06,1.29111e-06,1.33949e-06,1.33909e-06,1.34297e-06,1.35661e-06,1.39467e-06,1.4e-06,1.42794e-06,1.47329e-06,1.46567e-06,1.5018e-06,1.51307e-06,1.54021e-06,1.59337e-06,1.5965e-06,1.64535e-06,1.6475e-06,1.70021e-06,1.69285e-06,1.71451e-06,1.72752e-06,1.75634e-06,1.81353e-06,1.84357e-06,1.84577e-06,1.86416e-06,1.89331e-06,1.93812e-06,1.94692e-06,
fastflow20,4.42002e-07,4.51306e-07,4.69463e-07,4.79419e-07,4.89841e-07,5.0458e-07,5.13637e-07,5.20729e-07,5.30204e-07,5.43902e-07,5.52045e-07,5.67843e-07,5.67121e-07,5.80154e-07,5.83221e-07,5.88818e-07,5.96067e-07,6.10334e-07,6.19295e-07,6.25783e-07,6.42541e-07,6.47624e-07,6.55003e-07,6.65442e-07,6.7669e-07,6.98521e-07,6.97423e-07,7.05281e-07,7.0983e-07,7.24862e-07,7.34838e-07,7.43845e-07,7.56911e-07,7.64859e-07,7.83392e-07,7.9933e-07,8.08978e-07,8.2218e-07,8.27507e-07,8.49365e-07,8.54642e-07,8.77243e-07,8.831e-07,9.02755e-07,9.15067e-07,9.33047e-07,9.24787e-07,9.29563e-07,9.64462e-07,9.66238e-07,9.76796e-07,9.9372e-07,1.0037e-06,1.04294e-06,1.04773e-06,1.06502e-06,1.10303e-06,1.13148e-06,1.14713e-06,1.16514e-06,1.22601e-06,1.22835e-06,1.22533e-06,1.27701e-06,1.29004e-06,1.34437e-06,1.34216e-06,1.3398e-06,1.34222e-06,1.37036e-06,1.39412e-06,1.42194e-06,1.42829e-06,1.44712e-06,1.46121e-06,1.48736e-06,1.49534e-06,1.50101e-06,1.52147e-06,1.53726e-06,1.58158e-06,1.58423e-06,1.59561e-06,1.6005e-06,1.64049e-06,1.67181e-06,1.67369e-06,1.7117e-06,1.73173e-06,1.73995e-06,1.78309e-06,1.78768e-06,1.83114e-06,1.84099e-06,1.86616e-06,1.92594e-06,1.95151e-06,1.98679e-06,2.0513e-06,2.03443e-06,
threads22,4.48805e-07,4.58119e-07,4.68248e-07,4.80472e-07,4.87469e-07,4.95618e-07,5.11156e-07,5.19142e-07,5.31866e-07,5.38134e-07,5.45777e-07,5.53587e-07,5.60088e-07,5.71907e-07,5.81735e-07,5.93151e-07,6.05106e-07,6.1108e-07,6.19356e-07,6.2863e-07,6.40211e-07,6.52927e-07,6.57405e-07,6.66713e-07,6.70552e-07,6.81495e-07,6.99575e-07,6.99561e-07,7.16301e-07,7.29138e-07,7.31911e-07,7.41285e-07,7.515e-07,7.59122e-07,7.70561e-07,7.71435e-07,7.7183e-07,7.83e-07,7.84291e-07,7.90668e-07,7.93879e-07,8.09295e-07,8.16447e-07,8.19046e-07,8.22786e-07,8.32791e-07,8.43421e-07,8.42079e-07,8.5577e-07,8.62909e-07,8.58693e-07,8.80106e-07,8.82941e-07,8.86349e-07,8.87889e-07,9.05931e-07,9.05191e-07,9.05233e-07,9.21068e-07,9.35072e-07,9.34913e-07,9.423e-07,9.42671e-07,9.54637e-07,9.64392e-07,9.71527e-07,9.95297e-07,1.01635e-06,1.01829e-06,1.03771e-06,1.03951e-06,1.06239e-06,1.08684e-06,1.09872e-06,1.13011e-06,1.14412e-06,1.16723e-06,1.20456e-06,1.20896e-06,1.23093e-06,1.24567e-06,1.26445e-06,1.30119e-06,1.30818e-06,1.3331e-06,1.32721e-06,1.36806e-06,1.38118e-06,1.41154e-06,1.41e-06,1.47165e-06,1.4762e-06,1.48675e-06,1.49107e-06,1.52308e-06,1.52154e-06,1.54926e-06,1.59588e-06,1.59112e-06,1.59462e-06,
fastflow22,4.43992e-07,4.54907e-07,4.70898e-07,4.76437e-07,4.83685e-07,4.94298e-07,5.0252e-07,5.09241e-07,5.16074e-07,5.20742e-07,5.2958e-07,5.39296e-07,5.45701e-07,5.49424e-07,5.56513e-07,5.67707e-07,5.80135e-07,5.76228e-07,5.83201e-07,5.97589e-07,6.02376e-07,6.11629e-07,6.13789e-07,6.22685e-07,6.27177e-07,6.44251e-07,6.54844e-07,6.53848e-07,6.66092e-07,6.7927e-07,6.83789e-07,6.97363e-07,7.04685e-07,7.11889e-07,7.29622e-07,7.32027e-07,7.35937e-07,7.56697e-07,7.66444e-07,7.57487e-07,7.69231e-07,7.7843e-07,7.98237e-07,7.9751e-07,8.07266e-07,8.18721e-07,8.30188e-07,8.40763e-07,8.44867e-07,8.69025e-07,8.73091e-07,8.67696e-07,8.77953e-07,8.94172e-07,9.01973e-07,9.13788e-07,9.10966e-07,9.21726e-07,9.24284e-07,9.4513e-07,9.45501e-07,9.60216e-07,9.45144e-07,9.70072e-07,9.76103e-07,9.77011e-07,9.89033e-07,1.01245e-06,1.00889e-06,1.01634e-06,1.01795e-06,1.03245e-06,1.04132e-06,1.05755e-06,1.05384e-06,1.07177e-06,1.09257e-06,1.08073e-06,1.08755e-06,1.10577e-06,1.11186e-06,1.12518e-06,1.14832e-06,1.15669e-06,1.16847e-06,1.18024e-06,1.19962e-06,1.20796e-06,1.20776e-06,1.22018e-06,1.25882e-06,1.25331e-06,1.25082e-06,1.28686e-06,1.28763e-06,1.31931e-06,1.30626e-06,1.32965e-06,1.33181e-06,1.36926e-06,
threads24,4.50809e-07,4.56788e-07,4.67967e-07,4.8174e-07,4.92997e-07,5.00946e-07,5.16477e-07,5.31554e-07,5.40182e-07,5.5256e-07,5.67968e-07,5.84396e-07,5.95095e-07,6.03883e-07,6.05328e-07,6.13047e-07,6.27257e-07,6.2868e-07,6.34878e-07,6.36755e-07,6.48808e-07,6.53469e-07,6.59113e-07,6.64605e-07,6.73579e-07,6.74237e-07,6.81897e-07,6.88754e-07,6.93985e-07,6.96233e-07,7.11696e-07,7.11753e-07,7.21845e-07,7.35997e-07,7.32526e-07,7.43056e-07,7.45105e-07,7.45922e-07,7.54487e-07,7.56756e-07,7.57928e-07,7.66244e-07,7.66773e-07,7.73686e-07,7.80806e-07,7.88374e-07,7.9434e-07,7.99858e-07,8.11005e-07,8.17792e-07,8.23663e-07,8.29585e-07,8.4276e-07,8.56095e-07,8.54226e-07,8.66884e-07,8.70684e-07,8.65855e-07,8.80538e-07,8.7173e-07,8.66561e-07,8.79006e-07,8.82524e-07,8.87748e-07,8.92173e-07,8.99489e-07,9.32798e-07,9.12452e-07,9.11532e-07,9.08606e-07,9.14013e-07,9.20464e-07,9.29138e-07,9.23608e-07,9.33531e-07,9.40075e-07,9.43401e-07,9.46775e-07,9.5207e-07,9.60296e-07,9.56762e-07,9.6534e-07,9.63895e-07,9.8856e-07,9.87907e-07,1.00143e-06,9.9274e-07,9.99877e-07,1.00103e-06,1.0089e-06,1.01696e-06,1.02371e-06,1.02949e-06,1.03864e-06,1.04549e-06,1.05047e-06,1.05627e-06,1.07383e-06,1.08153e-06,1.08465e-06,
